tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,TRACT_ID
"08031003201",CO,"1992",".","100.00",".","41.45","08031003201"
"08031003201",CO,"1993","14.23","114.23",".","47.35","08031003201"
"08031003201",CO,"1994","5.45","120.46",".","49.93","08031003201"
"08031003201",CO,"1995","10.75","133.41",".","55.30","08031003201"
"08031003201",CO,"1996","12.23","149.73",".","62.06","08031003201"
"08031003201",CO,"1997","1.29","151.66",".","62.86","08031003201"
"08031003201",CO,"1998","12.26","170.25",".","70.56","08031003201"
"08031003201",CO,"1999","14.50","194.94",".","80.80","08031003201"
"08031003201",CO,"2000","23.77","241.27",".","100.00","08031003201"
"08031003201",CO,"2001","5.18","253.78",".","105.18","08031003201"
"08031003201",CO,"2002","2.13","259.19",".","107.42","08031003201"
"08031003201",CO,"2003","4.53","270.93",".","112.29","08031003201"
"08031003201",CO,"2004","-4.93","257.56",".","106.75","08031003201"
"08031003201",CO,"2005","13.77","293.04",".","121.46","08031003201"
"08031003201",CO,"2006","8.51","317.98",".","131.79","08031003201"
"08031003201",CO,"2007","1.82","323.77",".","134.19","08031003201"
"08031003201",CO,"2008","-4.97","307.69",".","127.53","08031003201"
"08031003201",CO,"2009","1.24","311.49",".","129.10","08031003201"
"08031003201",CO,"2010","-2.26","304.45",".","126.19","08031003201"
"08031003201",CO,"2011","-2.65","296.37",".","122.84","08031003201"
"08031003201",CO,"2012","5.12","311.55",".","129.13","08031003201"
"08031003201",CO,"2013","4.47","325.46",".","134.89","08031003201"
"08031003201",CO,"2014","13.25","368.57",".","152.76","08031003201"
"08031003201",CO,"2015","8.59","400.23",".","165.88","08031003201"
"08031003201",CO,"2016","15.24","461.25",".","191.17","08031003201"
"08031003201",CO,"2017","-0.03","461.10",".","191.11","08031003201"
"08031003201",CO,"2018","9.39","504.38",".","209.05","08031003201"
"08031003202",CO,"1993",".","100.00",".","49.53","08031003202"
"08031003202",CO,"1994","9.05","109.05",".","54.02","08031003202"
"08031003202",CO,"1995","15.30","125.74",".","62.28","08031003202"
"08031003202",CO,"1996","7.11","134.67",".","66.71","08031003202"
"08031003202",CO,"1997","3.02","138.74",".","68.72","08031003202"
"08031003202",CO,"1998","10.97","153.96",".","76.26","08031003202"
"08031003202",CO,"1999","8.21","166.60",".","82.52","08031003202"
"08031003202",CO,"2000","21.18","201.88",".","100.00","08031003202"
"08031003202",CO,"2001","2.84","207.62",".","102.84","08031003202"
"08031003202",CO,"2002","2.78","213.40",".","105.70","08031003202"
"08031003202",CO,"2003","2.47","218.66",".","108.31","08031003202"
"08031003202",CO,"2004","7.05","234.08",".","115.95","08031003202"
"08031003202",CO,"2005","8.85","254.80",".","126.21","08031003202"
"08031003202",CO,"2006","-3.80","245.12",".","121.42","08031003202"
"08031003202",CO,"2007","-4.20","234.82",".","116.32","08031003202"
"08031003202",CO,"2008","8.24","254.18",".","125.90","08031003202"
"08031003202",CO,"2009","1.28","257.44",".","127.52","08031003202"
"08031003202",CO,"2010","-0.60","255.88",".","126.75","08031003202"
"08031003202",CO,"2011","-1.91","250.99",".","124.32","08031003202"
"08031003202",CO,"2012","-5.29","237.70",".","117.74","08031003202"
"08031003202",CO,"2013","10.67","263.07",".","130.31","08031003202"
"08031003202",CO,"2014","5.42","277.34",".","137.38","08031003202"
"08031003202",CO,"2015","13.39","314.47",".","155.77","08031003202"
"08031003202",CO,"2016","9.26","343.58",".","170.19","08031003202"
"08031003202",CO,"2017",".",".",".",".","08031003202"
"08031003202",CO,"2018",".","363.41",".","180.01","08031003202"
"08031003203",CO,"1986",".","100.00","94.13","38.96","08031003203"
"08031003203",CO,"1987","-1.22","98.78","92.98","38.49","08031003203"
"08031003203",CO,"1988","-0.19","98.60","92.80","38.41","08031003203"
"08031003203",CO,"1989","4.30","102.83","96.79","40.06","08031003203"
"08031003203",CO,"1990","3.32","106.24","100.00","41.39","08031003203"
"08031003203",CO,"1991","6.11","112.73","106.11","43.92","08031003203"
"08031003203",CO,"1992","9.18","123.08","115.85","47.95","08031003203"
"08031003203",CO,"1993","7.27","132.02","124.27","51.44","08031003203"
"08031003203",CO,"1994","6.11","140.09","131.86","54.58","08031003203"
"08031003203",CO,"1995","11.87","156.73","147.52","61.06","08031003203"
"08031003203",CO,"1996","4.21","163.33","153.73","63.63","08031003203"
"08031003203",CO,"1997","11.70","182.43","171.71","71.07","08031003203"
"08031003203",CO,"1998","6.76","194.77","183.32","75.88","08031003203"
"08031003203",CO,"1999","8.56","211.43","199.01","82.38","08031003203"
"08031003203",CO,"2000","21.40","256.67","241.59","100.00","08031003203"
"08031003203",CO,"2001","10.30","283.12","266.48","110.30","08031003203"
"08031003203",CO,"2002","2.69","290.73","273.65","113.27","08031003203"
"08031003203",CO,"2003","1.14","294.06","276.78","114.57","08031003203"
"08031003203",CO,"2004","1.31","297.92","280.42","116.07","08031003203"
"08031003203",CO,"2005","15.18","343.16","323.00","133.70","08031003203"
"08031003203",CO,"2006","0.56","345.07","324.80","134.44","08031003203"
"08031003203",CO,"2007","6.20","366.48","344.95","142.78","08031003203"
"08031003203",CO,"2008","-1.68","360.32","339.15","140.38","08031003203"
"08031003203",CO,"2009","-2.83","350.11","329.54","136.41","08031003203"
"08031003203",CO,"2010","1.16","354.17","333.37","137.99","08031003203"
"08031003203",CO,"2011","0.57","356.20","335.27","138.78","08031003203"
"08031003203",CO,"2012","-3.43","343.97","323.76","134.01","08031003203"
"08031003203",CO,"2013","11.69","384.19","361.61","149.68","08031003203"
"08031003203",CO,"2014","6.03","407.34","383.41","158.70","08031003203"
"08031003203",CO,"2015","4.16","424.28","399.36","165.30","08031003203"
"08031003203",CO,"2016","12.52","477.41","449.36","186.00","08031003203"
"08031003203",CO,"2017","5.44","503.36","473.79","196.11","08031003203"
"08031003203",CO,"2018","11.34","560.45","527.53","218.35","08031003203"
"08031003300",CO,"1986",".","100.00","98.06","41.90","08031003300"
"08031003300",CO,"1987","-3.41","96.59","94.72","40.48","08031003300"
"08031003300",CO,"1988","-4.05","92.68","90.89","38.84","08031003300"
"08031003300",CO,"1989","2.35","94.86","93.02","39.75","08031003300"
"08031003300",CO,"1990","7.50","101.97","100.00","42.73","08031003300"
"08031003300",CO,"1991","5.30","107.38","105.30","44.99","08031003300"
"08031003300",CO,"1992","3.28","110.91","108.76","46.47","08031003300"
"08031003300",CO,"1993","8.78","120.65","118.31","50.55","08031003300"
"08031003300",CO,"1994","8.90","131.39","128.84","55.05","08031003300"
"08031003300",CO,"1995","11.77","146.85","144.00","61.53","08031003300"
"08031003300",CO,"1996","3.73","152.33","149.38","63.83","08031003300"
"08031003300",CO,"1997","8.17","164.77","161.58","69.04","08031003300"
"08031003300",CO,"1998","11.99","184.53","180.96","77.32","08031003300"
"08031003300",CO,"1999","9.99","202.96","199.03","85.05","08031003300"
"08031003300",CO,"2000","17.58","238.65","234.03","100.00","08031003300"
"08031003300",CO,"2001","9.36","260.98","255.92","109.36","08031003300"
"08031003300",CO,"2002","5.53","275.41","270.08","115.41","08031003300"
"08031003300",CO,"2003","1.64","279.93","274.51","117.30","08031003300"
"08031003300",CO,"2004","5.11","294.24","288.54","123.29","08031003300"
"08031003300",CO,"2005","4.43","307.27","301.32","128.75","08031003300"
"08031003300",CO,"2006","8.59","333.67","327.21","139.82","08031003300"
"08031003300",CO,"2007","-0.79","331.03","324.62","138.71","08031003300"
"08031003300",CO,"2008","0.30","332.04","325.61","139.13","08031003300"
"08031003300",CO,"2009","0.31","333.06","326.61","139.56","08031003300"
"08031003300",CO,"2010","-1.41","328.36","322.00","137.59","08031003300"
"08031003300",CO,"2011","-0.60","326.38","320.06","136.76","08031003300"
"08031003300",CO,"2012","1.64","331.73","325.31","139.00","08031003300"
"08031003300",CO,"2013","6.52","353.35","346.51","148.07","08031003300"
"08031003300",CO,"2014","14.32","403.95","396.13","169.27","08031003300"
"08031003300",CO,"2015","4.93","423.85","415.64","177.61","08031003300"
"08031003300",CO,"2016","9.88","465.75","456.73","195.16","08031003300"
"08031003300",CO,"2017","7.63","501.29","491.59","210.06","08031003300"
"08031003300",CO,"2018","4.12","521.94","511.83","218.71","08031003300"
"08031003401",CO,"1986",".","100.00","97.24","37.23","08031003401"
"08031003401",CO,"1987","-1.06","98.94","96.21","36.83","08031003401"
"08031003401",CO,"1988","-0.93","98.02","95.31","36.49","08031003401"
"08031003401",CO,"1989","3.05","101.01","98.22","37.60","08031003401"
"08031003401",CO,"1990","1.82","102.84","100.00","38.28","08031003401"
"08031003401",CO,"1991","6.76","109.79","106.76","40.87","08031003401"
"08031003401",CO,"1992","6.42","116.84","113.61","43.50","08031003401"
"08031003401",CO,"1993","9.36","127.78","124.25","47.57","08031003401"
"08031003401",CO,"1994","12.60","143.88","139.90","53.56","08031003401"
"08031003401",CO,"1995","11.69","160.69","156.25","59.82","08031003401"
"08031003401",CO,"1996","7.76","173.16","168.38","64.46","08031003401"
"08031003401",CO,"1997","5.88","183.34","178.28","68.25","08031003401"
"08031003401",CO,"1998","10.45","202.50","196.90","75.38","08031003401"
"08031003401",CO,"1999","13.84","230.53","224.16","85.82","08031003401"
"08031003401",CO,"2000","16.53","268.63","261.21","100.00","08031003401"
"08031003401",CO,"2001","9.51","294.19","286.06","109.51","08031003401"
"08031003401",CO,"2002","3.88","305.60","297.16","113.76","08031003401"
"08031003401",CO,"2003","2.95","314.62","305.93","117.12","08031003401"
"08031003401",CO,"2004","4.93","330.14","321.02","122.90","08031003401"
"08031003401",CO,"2005","5.88","349.54","339.88","130.12","08031003401"
"08031003401",CO,"2006","6.33","371.66","361.39","138.35","08031003401"
"08031003401",CO,"2007","5.69","392.80","381.95","146.23","08031003401"
"08031003401",CO,"2008","4.92","412.13","400.74","153.42","08031003401"
"08031003401",CO,"2009","0.41","413.82","402.38","154.05","08031003401"
"08031003401",CO,"2010","-2.67","402.78","391.65","149.94","08031003401"
"08031003401",CO,"2011","-0.28","401.65","390.55","149.52","08031003401"
"08031003401",CO,"2012","3.43","415.45","403.97","154.65","08031003401"
"08031003401",CO,"2013","8.60","451.19","438.73","167.96","08031003401"
"08031003401",CO,"2014","7.20","483.70","470.34","180.06","08031003401"
"08031003401",CO,"2015","12.21","542.76","527.76","202.05","08031003401"
"08031003401",CO,"2016","5.49","572.57","556.75","213.15","08031003401"
"08031003401",CO,"2017","-8.33","524.87","510.36","195.39","08031003401"
"08031003401",CO,"2018","20.58","632.90","615.41","235.60","08031003401"
"08031003402",CO,"1979",".","100.00","65.53","25.50","08031003402"
"08031003402",CO,"1980","-1.42","98.58","64.59","25.14","08031003402"
"08031003402",CO,"1981","4.04","102.55","67.20","26.15","08031003402"
"08031003402",CO,"1982","38.96","142.51","93.38","36.34","08031003402"
"08031003402",CO,"1983","-6.86","132.73","86.98","33.85","08031003402"
"08031003402",CO,"1984","1.22","134.36","88.04","34.26","08031003402"
"08031003402",CO,"1985","4.06","139.82","91.62","35.66","08031003402"
"08031003402",CO,"1986","5.26","147.17","96.43","37.53","08031003402"
"08031003402",CO,"1987","0.76","148.28","97.16","37.81","08031003402"
"08031003402",CO,"1988","0.49","149.01","97.64","38.00","08031003402"
"08031003402",CO,"1989","-1.52","146.74","96.15","37.42","08031003402"
"08031003402",CO,"1990","4.00","152.61","100.00","38.92","08031003402"
"08031003402",CO,"1991","6.03","161.81","106.03","41.26","08031003402"
"08031003402",CO,"1992","4.55","169.17","110.85","43.14","08031003402"
"08031003402",CO,"1993","11.06","187.89","123.12","47.91","08031003402"
"08031003402",CO,"1994","9.77","206.25","135.15","52.60","08031003402"
"08031003402",CO,"1995","12.44","231.90","151.96","59.14","08031003402"
"08031003402",CO,"1996","6.91","247.92","162.45","63.22","08031003402"
"08031003402",CO,"1997","8.41","268.77","176.11","68.54","08031003402"
"08031003402",CO,"1998","8.85","292.54","191.69","74.60","08031003402"
"08031003402",CO,"1999","14.04","333.62","218.61","85.08","08031003402"
"08031003402",CO,"2000","17.54","392.13","256.95","100.00","08031003402"
"08031003402",CO,"2001","6.64","418.17","274.01","106.64","08031003402"
"08031003402",CO,"2002","2.50","428.63","280.87","109.31","08031003402"
"08031003402",CO,"2003","3.15","442.14","289.72","112.75","08031003402"
"08031003402",CO,"2004","3.94","459.57","301.14","117.20","08031003402"
"08031003402",CO,"2005","11.38","511.86","335.41","130.53","08031003402"
"08031003402",CO,"2006","7.54","550.47","360.70","140.38","08031003402"
"08031003402",CO,"2007","3.42","569.31","373.05","145.18","08031003402"
"08031003402",CO,"2008","1.89","580.04","380.08","147.92","08031003402"
"08031003402",CO,"2009","-1.17","573.26","375.64","146.19","08031003402"
"08031003402",CO,"2010","-0.54","570.18","373.62","145.41","08031003402"
"08031003402",CO,"2011","-0.75","565.93","370.83","144.32","08031003402"
"08031003402",CO,"2012","1.01","571.64","374.57","145.78","08031003402"
"08031003402",CO,"2013","10.15","629.65","412.59","160.57","08031003402"
"08031003402",CO,"2014","4.17","655.90","429.79","167.27","08031003402"
"08031003402",CO,"2015","9.24","716.52","469.51","182.73","08031003402"
"08031003402",CO,"2016","10.05","788.56","516.72","201.10","08031003402"
"08031003402",CO,"2017","5.05","828.40","542.82","211.26","08031003402"
"08031003402",CO,"2018","7.96","894.33","586.02","228.07","08031003402"
"08031003500",CO,"1998",".","100.00",".","73.98","08031003500"
"08031003500",CO,"1999","13.34","113.34",".","83.85","08031003500"
"08031003500",CO,"2000","19.27","135.18",".","100.00","08031003500"
"08031003500",CO,"2001","15.90","156.67",".","115.90","08031003500"
"08031003500",CO,"2002","1.48","158.99",".","117.61","08031003500"
"08031003500",CO,"2003","6.32","169.04",".","125.05","08031003500"
"08031003500",CO,"2004","-2.67","164.52",".","121.70","08031003500"
"08031003500",CO,"2005","6.77","175.66",".","129.94","08031003500"
"08031003500",CO,"2006","-15.53","148.38",".","109.77","08031003500"
"08031003500",CO,"2007","-4.51","141.69",".","104.81","08031003500"
"08031003500",CO,"2008","-21.91","110.65",".","81.86","08031003500"
"08031003500",CO,"2009","-5.27","104.82",".","77.54","08031003500"
"08031003500",CO,"2010","17.92","123.60",".","91.43","08031003500"
"08031003500",CO,"2011","11.67","138.02",".","102.10","08031003500"
"08031003500",CO,"2012","-15.12","117.15",".","86.66","08031003500"
"08031003500",CO,"2013","4.84","122.82",".","90.86","08031003500"
"08031003500",CO,"2014","27.00","155.99",".","115.39","08031003500"
"08031003500",CO,"2015","29.94","202.70",".","149.95","08031003500"
"08031003500",CO,"2016","8.32","219.57",".","162.42","08031003500"
"08031003500",CO,"2017","12.75","247.55",".","183.13","08031003500"
"08031003500",CO,"2018","11.24","275.37",".","203.71","08031003500"
"08031003601",CO,"1998",".","100.00",".","68.98","08031003601"
"08031003601",CO,"1999","20.29","120.29",".","82.97","08031003601"
"08031003601",CO,"2000","20.53","144.98",".","100.00","08031003601"
"08031003601",CO,"2001","19.45","173.17",".","119.45","08031003601"
"08031003601",CO,"2002","5.48","182.67",".","125.99","08031003601"
"08031003601",CO,"2003","6.53","194.59",".","134.22","08031003601"
"08031003601",CO,"2004","0.62","195.80",".","135.05","08031003601"
"08031003601",CO,"2005","3.26","202.19",".","139.46","08031003601"
"08031003601",CO,"2006","9.50","221.39",".","152.70","08031003601"
"08031003601",CO,"2007","-5.64","208.90",".","144.09","08031003601"
"08031003601",CO,"2008","-4.42","199.67",".","137.73","08031003601"
"08031003601",CO,"2009","9.39","218.42",".","150.65","08031003601"
"08031003601",CO,"2010","2.51","223.90",".","154.44","08031003601"
"08031003601",CO,"2011","-4.64","213.51",".","147.27","08031003601"
"08031003601",CO,"2012","6.88","228.19",".","157.40","08031003601"
"08031003601",CO,"2013","13.23","258.38",".","178.22","08031003601"
"08031003601",CO,"2014","18.56","306.35",".","211.30","08031003601"
"08031003601",CO,"2015","14.66","351.25",".","242.28","08031003601"
"08031003601",CO,"2016","9.12","383.29",".","264.37","08031003601"
"08031003601",CO,"2017","13.27","434.15",".","299.46","08031003601"
"08031003601",CO,"2018","10.33","479.01",".","330.40","08031003601"
"08031003602",CO,"1997",".","100.00",".","58.92","08031003602"
"08031003602",CO,"1998","19.18","119.18",".","70.22","08031003602"
"08031003602",CO,"1999","12.15","133.66",".","78.76","08031003602"
"08031003602",CO,"2000","26.97","169.71",".","100.00","08031003602"
"08031003602",CO,"2001","8.68","184.43",".","108.68","08031003602"
"08031003602",CO,"2002","12.89","208.22",".","122.69","08031003602"
